"","rusher_player_id","posteam","week","Rushes","RushYD","Rush1D","RushTD","eRushYD","eTDRush","eRush1D","eRushFP","RushFP","RushDiff","eRushFP1D","RushFP1D","RushDiff1D","RushGames","Tar","Rec","AYs","RecYD","Rec1D","RecTD","eRecYD","eTDRec","eRec1D","eRecFP","RecFP","RecDiff","eRecFP1D","RecFP1D","RecDiff1D","RecGames","mergename","pos","TeamRushes","TeamRushYD","TeamRush1D","TeamRushTD","eTeamRushFP","TeamRushFP","eTeamRushFP1D","TeamRushFP1D","TeamTar","TeamRec","TeamAYs","TeamRecYD","TeamRec1D","TeamRecTD","eTeamRecFP","TeamRecFP","eTeamRecFP1D","TeamRecFP1D","eTD","eYD","e1D","eFP","FP","Diff","eFP1D","FP1D","Diff1D","eTeamFP","TeamFP","TeamDiff","eTeamFP1D","TeamFP1D","TeamDiff1D","Games"
"308","00-0032187","ARI",6,12,34,2,1,42.3589774402578,1.56774797156476,3.34695856968384,13.3545117418604,9.4,-3.95451174186043,15.0453917536913,10.4,-4.64539175369134,1,8,6,34,68,4,1,45.8406705618716,0.43646424551538,2.90879901637961,12.659548269272,18.8,6.14045173072803,14.1660341366977,20.8,6.63396586330232,1,"David Johnson","RB",26,105,6,1,21.1074072622669,16.5,24.5262889434478,19.5,36,27,302,340,16,3,59.0772466772453,79,66.1141773577859,87,2.00421221708014,88.1996480021294,6.25575758606346,26.0140600111324,28.2,2.18593998886761,29.211425890389,31.2,1.98857410961098,80.1846539395121,95.5,15.3153460604879,90.6404663012337,106.5,15.8595336987663,1
"309","00-0032187","ARI",7,1,2,0,0,4.96858082292451,0.00151486008396104,0.250008698184148,0.491091793266161,0.2,-0.291091793266161,0.615229603673117,0.2,-0.415229603673117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Johnson","RB",35,163,8,3,19.6355863016149,34.3,22.7769114087743,38.3,21,14,145,104,8,0,30.3412765331165,24.4,34.4286071527881,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9768628347313,58.7,8.7231371652687,57.2055185615623,66.7,9.49448143843767,1
"310","00-0032200","NYJ",1,2,4,0,0,10.6427098760222,0.00417387329625745,0.558301992222923,1.05362532399956,0.4,-0.653625323999562,1.33071475030874,0.4,-0.930714750308737,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ty Montgomery","RB",21,68,3,0,10.7260119648435,6.8,12.7971800254585,8.3,41,28,261,175,12,1,59.6358113919365,49.5,67.1602652876579,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3618233567801,56.3,-14.0618233567801,79.9574453131164,63.8,-16.1574453131164,1
"311","00-0032200","NYJ",2,3,25,1,0,14.1686017655466,0.0173278564980354,0.218788187979427,1.480239288724,2.5,1.019760711276,1.62508379525941,3,1.37491620474059,1,3,3,9,15,0,0,15.6571873595474,0.0440629479095416,0.789472803712461,4.02206680695247,4.5,0.47793319304753,4.43365303326022,4.5,0.0663469667397791,1,"Ty Montgomery","RB",24,93,4,0,11.4380193811719,9.3,13.4659869027746,11.3,31,23,231,201,6,0,45.9123637072142,41.1,51.6566983570078,44.1,0.0613908044075771,29.825789125094,1.00826099169189,5.50230609567646,7,1.49769390432354,6.05873682851963,7.5,1.44126317148037,57.3503830883861,50.4,-6.95038308838606,65.1226852597824,55.4,-9.72268525978244,1
"312","00-0032200","NYJ",3,2,1,0,0,8.20136128912375,0.00405790842443743,0.22290030505843,0.828856507540353,0.1,-0.728856507540353,0.950089225612091,0.1,-0.850089225612091,1,1,0,3,0,0,0,7.48717293037778,0.00112494026803515,0.335514595563138,1.47045750565154,0,-1.47045750565154,1.59357359647451,0,-1.59357359647451,1,"Ty Montgomery","RB",20,36,0,0,8.97020746432325,3.6,10.5144779264829,3.6,22,12,177,98,4,0,31.5506452046513,21.8,34.3522390642153,23.8,0.00518284869247258,15.6885342195015,0.558414900621568,2.29931401319189,0.1,-2.19931401319189,2.5436628220866,0.1,-2.4436628220866,40.5208526689746,25.4,-15.1208526689746,44.8667169906982,27.4,-17.4667169906982,1
"313","00-0032200","NYJ",5,2,1,0,0,9.84866835392979,0.00341757027869667,1.09805719249939,0.976324961718469,0.1,-0.87632496171847,1.47697101503579,0.1,-1.37697101503579,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ty Montgomery","RB",19,67,3,1,8.92615902717659,12.7,11.2936992919034,14.2,25,15,164,120,5,0,35.1366395464638,27,39.079484701154,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0627985736404,39.7,-4.36279857364041,50.3731839930574,43.7,-6.67318399305741,1
"314","00-0032200","NYJ",7,2,9,0,0,9.89154459021931,0.00224055403737369,0.277757977671112,0.973389395788519,0.9,-0.0733893957885184,1.12735678409523,0.9,-0.227356784095234,1,1,0,3,0,0,0,5.74066569090266,0.000828144154700046,0.47577370848415,1.31513708017143,0,-1.31513708017143,1.59997377570742,0,-1.59997377570742,1,"Ty Montgomery","RB",19,82,4,0,9.02469306854479,8.2,11.0183761732291,10.2,32,11,426,86,4,0,54.6183365600495,19.6,59.7851206419958,21.6,0.00306869819207374,15.632210281122,0.753531686155262,2.28852647595994,0.9,-1.38852647595994,2.72733055980266,0.9,-1.82733055980266,63.6430296285943,27.8,-35.8430296285943,70.8034968152249,31.8,-39.0034968152249,1
"315","00-0032208","NE",3,2,12,0,0,10.0596884422261,0.0532601733217634,0.35566503649232,1.28666560426041,1.2,-0.0866656042604137,1.47960472837772,1.2,-0.279604728377718,1,7,6,40,53,3,1,43.2791024179484,0.222769155018032,2.22324574796927,10.4418798063602,17.3,6.85812019363977,11.5747312617064,18.8,7.22526873829362,1,"Phillip Dorsett","WR",25,69,2,2,16.6405742620896,18.9,18.9746418865204,19.9,44,30,341,320,17,2,70.5121612187793,74,78.4200863255307,82.5,0.276029328339795,53.3387908601744,2.57891078446159,11.7285454106206,18.5,6.77145458937936,13.0543359900841,20,6.9456640099159,87.1527354808689,92.9,5.74726451913112,97.3947282120511,102.4,5.00527178794893,1
"316","00-0032208","NE",4,1,9,1,0,4.96193057200335,0.00791399703473935,0.509199400726255,0.527838237144711,0.9,0.372161762855289,0.762154667957226,1.4,0.637845332042774,1,9,2,144,10,0,0,78.7413173772743,0.333872478860679,3.09642942546554,14.8930438686983,3,-11.8930438686983,16.5684384164489,3,-13.5684384164489,1,"Phillip Dorsett","WR",20,77,5,1,12.3093401637832,13.7,14.4628947259929,16.2,38,18,318,150,5,0,59.2228128676962,33,65.6041749661834,35.5,0.341786475895418,83.7032479492777,3.60562882619179,15.420882105843,3.9,-11.520882105843,17.3305930844061,4.4,-12.9305930844061,71.5321530314793,46.7,-24.8321530314793,80.0670696921763,51.7,-28.3670696921763,1
"317","00-0032209","BUF",3,8,30,1,0,34.4530762029236,0.18997775798409,1.28979510865044,4.4809572390571,1,-3.4809572390571,5.16096992414251,1.5,-3.66096992414251,1,3,2,10,19,1,0,19.5758106145863,0.0914355766433196,0.838448969647513,4.60884985032959,3.9,-0.708849850329594,4.91302284757406,4.4,-0.513022847574064,1,"TJ Yeldon","RB",35,176,11,1,21.6682307354825,21.6,26.1561373376076,27.1,34,23,333,243,12,1,55.9455957742063,53.3,61.5102402146373,59.3,0.28141333462741,54.0288868175098,2.12824407829795,9.08980708938669,4.9,-4.18980708938669,10.0739927717166,5.9,-4.17399277171657,77.6138265096888,74.9,-2.71382650968876,87.6663775522449,86.4,-1.26637755224488,1
"318","00-0032209","BUF",5,2,15,1,0,10.2112731964141,0.00331495467755485,0.223463310503456,1.00900947786991,1.5,0.490990522130089,1.14196785588723,2,0.858032144112773,1,4,4,16,13,0,0,23.5310780047712,0.00893825661176084,1.07029185848585,5.31856520654859,5.3,-0.0185652065485931,5.83563511484373,5.3,-0.535635114843728,1,"TJ Yeldon","RB",25,111,5,0,11.6983752390534,11.1,14.4114473930441,13.6,32,23,195,219,12,2,49.4103869380473,56.9,54.5863164963124,62.9,0.0122532112893157,33.7423512011853,1.29375516898931,6.3275746844185,6.8,0.472425315581495,6.97760297073095,7.3,0.322397029269045,61.1087621771007,68,6.89123782289929,68.9977638893565,76.5,7.50223611064352,1
"319","00-0032211","SEA",5,1,-8,0,0,6.17360359430661,0.0141043115218783,0.791102661414007,0.675195735449586,-0.8,-1.47519573544959,1.03628056590934,-0.8,-1.83628056590934,1,4,4,41,51,3,1,29.3605295744199,0.306337204641446,1.20818672531193,7.15424298200959,15.1,7.94575701799041,7.67530819041452,16.6,8.92469180958548,1,"Tyler Lockett","WR",41,169,10,0,21.8717707078149,16.9,27.1398894104629,21.9,23,17,271,268,12,4,40.4840703964954,65.8,43.9705529279352,71.8,0.320441516163325,35.5341331687265,1.99928938672593,7.82943871745917,14.3,6.47056128254083,8.71158875632385,15.8,7.08841124367615,62.3558411043103,82.7,20.3441588956897,71.1104423383981,93.7,22.5895576616019,1
"320","00-0032211","SEA",6,1,3,0,0,5.12607203064032,0.00378056483718564,0.148963010099607,0.518774667908117,0.3,-0.218774667908117,0.601323026903717,0.3,-0.301323026903716,1,5,5,64,75,4,0,40.4500417656185,0.245976273005177,1.67052499082163,8.43477715100084,12.5,4.06522284899916,9.27177996486506,14.5,5.22822003513494,1,"Tyler Lockett","WR",36,172,8,2,25.9441043323018,27.2,29.9036590928186,31.2,33,23,290,295,17,2,57.2174576555227,64.5,63.1521713916149,73,0.249756837842363,45.5761137962588,1.81948800092124,8.95355181890896,12.8,3.84644818109104,9.87310299176877,14.8,4.92689700823123,83.1615619878245,91.7,8.53843801217555,93.0558304844335,104.2,11.1441695155665,1
"321","00-0032211","SEA",7,1,-3,0,0,5.08317013852226,0.00326269242666038,0.367837041074127,0.511813460576137,-0.3,-0.811813460576137,0.686599787326022,-0.3,-0.986599787326022,1,7,5,91,61,3,1,55.9967785478903,0.980175417620077,2.95410221951941,15.0613619730573,17.1,2.03863802694273,16.4255059226768,18.6,2.17449407732318,1,"Tyler Lockett","WR",26,106,8,0,13.876450637286,10.6,17.4440304775637,14.6,41,20,477,241,10,1,75.416520953538,48.1,83.2010964694656,53.1,0.983438110046738,61.0799486864125,3.32193926059353,15.5731754336334,16.8,1.22682456636659,17.1121057100028,18.3,1.18789428999716,89.292971590824,58.7,-30.592971590824,100.645126947029,67.7,-32.9451269470293,1
"322","00-0032241","LA",1,14,97,4,0,61.5321040770944,0.0826796646130228,2.96877880004071,6.4972499332133,9.7,3.2027500667867,7.97046255386591,11.7,3.72953744613409,1,1,1,4,4,1,0,6.13592311231294,0.00111721562568719,0.484246420080553,1.34845167494524,1.4,0.0515483250547608,1.62964244341246,1.9,0.27035755658754,1,"Todd Gurley","RB",30,169,9,2,18.8819465220345,28.9,22.2389878904246,33.4,39,23,287,186,12,1,62.0680626775552,47.6,69.6415672993605,53.6,0.08379688023871,67.6680271894073,3.45302522012126,7.84570160815854,11.1,3.25429839184146,9.60010499727837,13.6,3.99989500272163,80.9500091995897,76.5,-4.45000919958972,91.8805551897851,87,-4.88055518978506,1
"323","00-0032241","LA",2,16,63,5,1,66.8198845561727,0.597610053320532,3.78819410601397,10.0410388837091,12.3,2.25896111629091,11.9216559114987,14.8,2.87834408850133,1,4,3,13,4,0,0,25.7333438987435,0.00378810114455427,1.12288745026425,5.51267182289773,3.4,-2.11267182289773,5.97285392356313,3.4,-2.57285392356313,1,"Todd Gurley","RB",27,118,7,2,20.7258608323145,23.8,23.759224928359,27.3,28,19,234,283,11,1,49.2383723828071,53.3,53.7840559170742,58.8,0.601398154465086,92.5532284549161,4.91108155627823,15.5537107066068,15.7,0.146289293393185,17.8945098350618,18.2,0.305490164938202,69.9642332151216,77.1,7.13576678487844,77.5432808454332,86.1,8.55671915456681,1
"324","00-0032241","LA",3,14,43,1,0,55.9884933365514,0.381822358027522,2.30444532499051,7.73473562683403,4.3,-3.43473562683403,8.92489946939192,4.8,-4.12489946939192,1,1,0,0,0,0,0,4.54852511968305,0.028833975241931,0.263648361157188,1.38052460236938,0,-1.38052460236938,1.50819112495635,0,-1.50819112495635,1,"Todd Gurley","RB",23,91,3,0,15.3555718432073,9.1,17.6929507422139,10.6,38,24,390,268,16,2,61.838871096155,62.8,69.3882606940385,70.8,0.410656333269453,60.5370184562344,2.5680936861477,9.11526022920341,4.3,-4.81526022920341,10.4330905943483,4.8,-5.63309059434827,77.1944429393623,71.9,-5.29444293936231,87.0812114362524,81.4,-5.68121143625237,1
"325","00-0032241","LA",4,5,16,2,2,17.7815357364408,0.262263266204362,0.660899101608705,3.29411750524655,13.6,10.3058824947535,3.65040127488188,14.6,10.9495987251181,1,11,7,45,54,1,0,69.8794161973762,0.129256537081926,2.61728757150576,15.5969757982867,12.4,-3.19697579828669,16.5887127445394,12.9,-3.68871274453941,1,"Todd Gurley","RB",11,28,3,2,5.87745790425386,14.8,6.70998328688572,16.3,67,45,524,517,27,2,103.051757499964,108.7,113.359930648245,122.2,0.391519803286288,87.660951933817,3.27818667311446,18.8910933035332,26,7.10890669646676,20.2391140194213,27.5,7.26088598057871,108.929215404218,123.5,14.5707845957817,120.069913935131,138.5,18.4300860648694,1
"326","00-0032241","LA",5,15,51,4,2,55.2842818622567,0.737548301095134,2.84881614484516,9.77293367291757,15.1,5.32706632708243,11.2142323470412,17.1,5.88576765295877,1,5,3,7,6,0,0,30.3019271336989,0.00893408370918317,1.54358338010593,6.81387008427909,3.6,-3.21387008427909,7.48703987169882,3.6,-3.88703987169882,1,"Todd Gurley","RB",18,82,5,2,11.4719528482446,18.2,13.1290442216554,20.7,49,29,437,395,18,1,77.2670731474398,74.5,86.0729908121582,83.5,0.746482384804317,85.5862089959556,4.39239952495108,16.5868037571967,18.7,2.11319624280334,18.7012722187401,20.7,1.99872778125994,88.7390259956844,92.7,3.9609740043156,99.2020350338135,104.2,4.99796496618646,1
"327","00-0032241","LA",7,18,41,3,0,66.5920209641883,1.36206385896183,4.36594706140367,14.5352132592978,4.1,-10.4352132592978,16.7141171669964,5.6,-11.1141171669964,1,1,1,13,13,1,1,5.65327534272009,0.28563066393045,0.560414127476526,2.70057945700768,8.3,5.59942054299232,3.0112434258685,8.8,5.7887565741315,1,"Todd Gurley","RB",36,90,9,1,29.7888813366911,15,34.7931679712505,19.5,38,23,398,291,13,2,65.4520074554058,64.1,72.3745714838072,70.6,1.64769452289228,72.2452963069084,4.92636118888019,17.2357927163055,12.4,-4.83579271630546,19.7253605928649,14.4,-5.32536059286493,95.2408887920969,79.1,-16.1408887920969,107.167739455058,90.1,-17.0677394550577,1
"328","00-0032241","LA",8,10,44,4,1,35.6853761871095,0.825214741488973,2.38667305531558,8.35481853728013,10.4,2.04518146271987,9.54816181622837,12.4,2.85183818377163,1,1,0,3,0,0,0,5.60364812041859,0.00148544396856876,0.243368175104949,1.30540373128791,0,-1.30540373128791,1.42174710549283,0,-1.42174710549283,1,"Todd Gurley","RB",26,98,6,1,16.8081626773308,15.8,19.4307570415343,18.8,31,17,337,372,13,2,50.7143644550429,66.2,56.3619407066107,72.7,0.826700185457542,41.2890243075281,2.63004123042053,9.66022226856805,10.4,0.739777731431953,10.9699089217212,12.4,1.4300910782788,67.5225271323736,82,14.4774728676264,75.792697748145,91.5,15.707302251855,1
"329","00-0032257","HOU",1,9,57,2,0,42.9314619158548,0.0553223804808828,1.17609758979382,4.49928027126232,5.7,1.20071972873768,5.15632802048436,6.7,1.54367197951564,1,5,4,12,33,1,0,27.5707519279388,0.244272538137882,1.18156656810592,7.75083874094217,7.3,-0.450838740942165,8.18255075402405,7.8,-0.382550754024046,1,"Duke Johnson","RB",23,180,8,1,12.4709555149388,24,14.6748663157327,28,29,20,319,268,12,3,49.8820674730241,64.8,54.396557850734,70.8,0.299594918618765,70.5022138437936,2.35766415789974,12.2501190122045,13,0.749880987795516,13.3388787745084,14.5,1.16112122549159,62.3530229879629,88.8,26.4469770120371,69.0714241664667,98.8,29.7285758335333,1
"330","00-0032257","HOU",2,6,31,0,0,29.7019368212961,0.026672079526596,0.91250397880427,3.03914085485312,3.1,0.0608591451468787,3.53667845570893,3.1,-0.43667845570893,1,1,0,21,0,0,0,8.44291684898176,0.22815513321187,0.501114166075361,2.57337130696563,0,-2.57337130696563,2.84889772015689,0,-2.84889772015689,1,"Duke Johnson","RB",29,127,7,1,18.0947522521433,18.7,21.7563095641275,22.2,29,16,375,159,9,0,48.8998767367464,31.9,54.4859927724616,36.4,0.254827212738466,38.1448536702778,1.41361814487963,5.61251216181875,3.1,-2.51251216181875,6.38557617586582,3.1,-3.28557617586582,66.9946289888896,50.6,-16.3946289888896,76.2423023365891,58.6,-17.6423023365892,1
"331","00-0032257","HOU",3,2,2,0,0,10.8450446723942,0.0124959279867893,0.312826892336627,1.12078015006035,0.2,-0.920780150060352,1.29607725942862,0.2,-1.09607725942862,1,3,2,8,22,1,0,16.8698817878506,0.00278531097051392,1.09749545050089,3.92412276487544,4.2,0.275877235124562,4.53522324063668,4.7,0.16477675936332,1,"Duke Johnson","RB",18,40,3,1,10.9424125041683,8,12.5719703591741,9.5,34,25,305,351,15,3,52.6070682707442,78.1,58.964507367347,85.6,0.0152812389573032,27.7149264602448,1.41032234283751,5.04490291493579,4.4,-0.64490291493579,5.8313005000653,4.9,-0.931300500065296,63.5494807749124,86.1,22.5505192250876,71.5364777265212,95.1,23.5635222734789,1
"332","00-0032257","HOU",4,6,56,2,0,27.6409666630488,0.0387833075558242,1.50823754124879,2.92066693199771,5.6,2.67933306800229,3.6594181014775,6.6,2.9405818985225,1,3,2,20,22,2,0,20.4439459704837,0.0055156060457951,0.636321281747932,4.15695062494423,4.2,0.043049375055773,4.40202571824988,5.2,0.797974281750125,1,"Duke Johnson","RB",22,136,8,1,17.6466651747172,19.6,20.5674491957251,23.6,33,21,338,160,7,0,52.5961708794551,37,57.7349828873298,40.5,0.0442989136016193,48.0849126335325,2.14455882299672,7.07761755694194,9.8,2.72238244305806,8.06144381972738,11.8,3.73855618027262,70.2428360541723,56.6,-13.6428360541723,78.302432083055,64.1,-14.202432083055,1
"333","00-0032257","HOU",5,9,59,2,0,38.3226727108667,0.193418177142426,1.60233754019187,4.88241408516583,5.9,1.01758591483417,5.70687241925348,6.9,1.19312758074652,1,1,1,3,8,0,0,5.97910883777473,0.000752593494280891,0.0356797637182974,1.34102781232941,1.8,0.458972187670593,1.28386930021453,1.8,0.516130699785471,1,"Duke Johnson","RB",34,166,11,1,21.2426873592214,22.6,24.9904167652515,28.1,33,28,310,426,18,5,57.5293595066827,100.6,64.1010736698274,109.6,0.194170770636707,44.3017815486415,1.63801730391017,6.22344189749524,7.7,1.47655810250476,6.99074171946801,8.7,1.70925828053199,78.7720468659041,123.2,44.4279531340959,89.0914904350789,137.7,48.6085095649211,1
"334","00-0032257","HOU",6,5,34,2,0,24.0731175094715,0.0776316554766048,0.746829191716117,2.79378082918967,3.4,0.606219170810326,3.20424897607618,4.4,1.19575102392382,1,4,2,16,20,2,1,20.058613442675,0.33300551763035,1.54510525186123,6.68559212641374,10,3.31440787358626,7.53700821164854,11,3.46299178835146,1,"Duke Johnson","RB",39,194,12,3,35.3481955949239,35.4,40.7264562154071,41.4,42,30,395,280,20,1,71.3523161214899,64,80.3598058751072,74,0.410637173106955,44.1317309521465,2.29193444357735,9.47937295560341,13.4,3.92062704439659,10.7412571877247,15.4,4.65874281227529,106.700511716414,99.4,-7.30051171641381,121.086262090514,115.4,-5.68626209051432,1
"335","00-0032257","HOU",7,7,34,2,0,31.6176659736348,0.118176161765495,1.75608174126449,3.77534977011192,3.4,-0.375349770111922,4.63935222395741,4.4,-0.239352223957405,1,5,2,21,22,1,0,25.5382053727927,0.260371490159557,1.28727575706475,7.58822399757125,4.2,-3.38822399757125,8.22511185986585,4.7,-3.52511185986585,1,"Duke Johnson","RB",24,100,6,1,15.7779589760186,16,18.4955626749444,19,34,23,290,308,15,1,56.5420705390373,59.8,63.545732386316,67.3,0.378547651925052,57.1558713464274,3.04335749832924,11.3635737676832,7.6,-3.76357376768317,12.8644640838233,9.1,-3.76446408382325,72.3200295150559,75.8,3.47997048494406,82.0412950612604,86.3,4.25870493873963,1
"336","00-0032257","HOU",8,3,1,0,0,14.0219785680323,0.00582733542195835,0.211860505537852,1.39964299452269,0.1,-1.29964299452269,1.53957306998377,0.1,-1.43957306998377,1,5,4,26,33,2,1,31.8197681546153,0.32187358529208,1.74072566319128,8.40367106581084,13.3,4.89632893418916,9.20525703568062,14.3,5.09474296431938,1,"Duke Johnson","RB",29,133,7,0,15.3940897880291,13.3,18.7145070407171,16.8,39,27,275,279,17,3,65.0870969795845,72.9,71.7076882049122,81.4,0.327700920714038,45.8417467226476,1.95258616872914,9.80331406033353,13.4,3.59668593966647,10.7448301056644,14.4,3.65516989433561,80.4811867676137,86.2,5.71881323238632,90.4221952456293,98.2,7.77780475437069,1
"337","00-0032268","TEN",1,3,24,1,0,18.0799374361073,0.0402967276550745,1.09309960931075,1.97334915102469,2.4,0.426650848975312,2.51261732562962,2.9,0.387382674370385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",26,125,6,1,16.157949504605,18.5,18.4756409454792,21.5,24,14,183,248,9,3,38.432266642713,56.8,42.1843383068661,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5902161473179,75.3,20.7097838526821,60.6599792523453,82.8,22.1400207476547,1
"338","00-0032268","TEN",2,5,32,1,0,25.6002088480068,0.0466176870568882,0.82674462814563,2.75289952859929,3.2,0.447100471400708,3.20285867565795,3.7,0.497141324342054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",24,124,9,1,14.8910368072831,18.4,17.4557752549299,22.9,26,19,188,154,7,1,40.4927469308657,40.4,44.8286192595653,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3837837381488,58.8,3.41621626185119,62.2843945144952,66.8,4.51560548550481,1
"339","00-0032268","TEN",3,6,34,2,0,30.0713636435433,0.123958211021761,1.96992880974721,3.64098743656347,3.4,-0.240987436563465,4.59737261109664,4.4,-0.197372611096635,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",26,91,5,1,16.8913245902711,15.1,19.5419874171955,17.6,40,23,449,304,15,0,63.8784501632858,53.4,69.8901863053757,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7697747535569,68.5,-12.2697747535569,89.4321737225712,78.5,-10.9321737225712,1
"340","00-0032268","TEN",4,3,22,1,0,16.6928479809116,0.0521081867834011,1.00819087526664,1.91498087172981,2.2,0.285019128270188,2.41154527759689,2.7,0.288454722403106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",34,138,8,0,17.4320501188134,13.8,21.2363687739708,17.8,26,18,182,227,10,3,39.2228185879302,58.7,42.9902188351594,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6548687067436,72.5,15.8451312932564,64.2265876091303,81.5,17.2734123908697,1
"341","00-0032268","TEN",5,5,13,0,0,24.2777306262543,0.337029658850263,0.725108361751131,4.32687556142524,1.3,-3.02687556142524,4.75509838294544,1.3,-3.45509838294544,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",27,102,5,1,20.4739314732118,16.2,23.7217991302544,18.7,22,13,134,183,5,0,32.419647181665,31.3,35.9917202514677,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8935786548767,47.5,-5.39357865487673,59.7135193817221,52.5,-7.21351938172212,1
"342","00-0032268","TEN",6,1,5,0,0,3.95036706479336,0.00084233687293451,0.0907429799440078,0.393703709730479,0.5,0.106296290269521,0.444582955145113,0.5,0.0554170448548868,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Mariota","QB",20,40,0,0,9.81516000838227,4,11.7601481612401,4,33,20,321,207,9,0,50.7561990455973,40.7,55.7300117308255,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5713590539796,44.7,-15.8713590539796,67.4901598920656,49.2,-18.2901598920656,1
"343","00-0032385","NYG",3,2,21,1,0,10.6933839110161,0.0265815393329581,0.328630398084588,1.18908814059608,2.1,0.910911859403923,1.37159316386645,2.6,1.22840683613355,1,9,7,110,100,3,1,74.1373032314839,0.415696001166916,2.76659234506202,15.2086259863966,23,7.79137401360336,16.4547271836583,24.5,8.0452728163417,1,"Sterling Shepard","WR",19,72,5,2,12.125689516264,19.2,14.3488059410048,21.7,36,23,365,336,11,2,62.1304125882971,68.6,68.4280908496155,74.1,0.442277540499874,84.8306871425,3.09522274314661,16.3977141269927,25.1,8.70228587300728,17.8263203475247,27.1,9.27367965247525,74.2561021045611,87.8,13.5438978954389,82.7768967906203,95.8,13.0231032093797,1
"344","00-0032385","NYG",4,1,23,1,0,5.15425037982006,0.00135986503662164,0.148871082846617,0.507229606282426,2.3,1.79277039371757,0.589660787080088,2.8,2.21033921291991,1,9,7,78,76,5,0,69.2140413097752,0.306464665543173,3.78524483150259,14.4950739595658,14.6,0.104926040434233,16.4238096617975,17.1,0.676190338202474,1,"Sterling Shepard","WR",35,166,7,1,23.6223322550586,18.6,27.5869058295232,22.1,31,23,203,225,13,1,47.2156538424272,51.5,53.2265514103892,58,0.307824530579794,74.3682916895953,3.93411591434921,15.0023035658482,16.9,1.89769643415181,17.0134704488776,19.9,2.88652955112239,70.8379860974858,70.1,-0.73798609748583,80.8134572399124,80.1,-0.713457239912429,1
"345","00-0032385","NYG",5,1,-2,0,0,3.33818218421378,0.150819119714341,0.199372410271266,1.21304537389457,-0.2,-1.41304537389457,1.32122410461101,-0.2,-1.52122410461101,1,9,5,145,49,3,0,82.3231399869052,0.652633340141846,3.88271597157848,16.8586507626159,9.9,-6.95865076261591,18.86940653308,11.4,-7.46940653308001,1,"Sterling Shepard","WR",20,64,5,0,10.2857970944926,6.4,12.829781572302,8.9,38,21,435,182,8,1,64.9276739941107,45.2,71.798089858363,49.2,0.803452459856188,85.661322171119,4.08208838184975,18.0716961365105,9.7,-8.37169613651048,20.190630637691,11.2,-8.99063063769101,75.2134710886033,51.6,-23.6134710886033,84.627871430665,58.1,-26.527871430665,1
"346","00-0032393","SEA",2,2,7,1,0,9.50319517493057,0.00783788430224989,0.771343285787762,0.970418817183214,0.7,-0.270418817183214,1.33138759877464,1.2,-0.131387598774638,1,3,3,7,13,0,0,17.7632545717492,0.00818027334297726,0.816497856624257,4.04088876966533,4.3,0.259111230334667,4.40042758799835,4.3,-0.100427587998347,1,"CJ Prosise","RB",30,154,8,1,14.2914740688166,17.4,17.6831758540163,21.4,35,29,290,300,15,3,54.1925225279529,77,59.0889415660549,84.5,0.0160181576452272,27.2664497466797,1.58784114241202,5.01130758684855,5,-0.011307586848547,5.73181518677298,5.5,-0.231815186772985,68.4839965967695,94.4,25.9160034032305,76.7721174200711,105.9,29.1278825799289,1
